post_id,title,url,post_status,detected_type,v1_1_final_type,v1_1_public_update_gate,v1_1_work_priority,v1_1_type_reason,v1_1_block_reasons,has_granulation,has_fat_handling,has_casing,has_brine_or_cure,has_thermal_process,has_thermal_params,has_cold_chain,has_smoking,has_drying,has_aging,has_nitrite,has_nitrite_note,has_fallback_internal
3126,?? Austrijski recept za Kmetzelsuppe kobasicu,https://drycured.com/recepti-baza/austrijski-recept-za-kmetzelsuppe-kobasicu/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3127,Poljska Kiełbasa Lisiecka (Lisiecka Kobasica),https://drycured.com/recepti-baza/poljska-kiebasa-lisiecka-lisiecka-kobasica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,1,0,1
3128,KYLMÄSAVULOHI (HLADNO DIMLJENI LOSOS),https://drycured.com/recepti-baza/kylmasavulohi-hladno-dimljeni-losos/,publish,GROUND_MEAT_OR_CASING,FISH_OR_SEAFOOD,FAIL,A_PUBLIC_BLOCKED,"FISH_TITLE:losos,kylmasavulohi",PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3129,Jambon de Bayonne (Bajonska šunka),https://drycured.com/recepti-baza/jambon-de-bayonne-bajonska-sunka/,publish,WHOLE_CUT,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,"WHOLE_CUT_TITLE:sunka,jambon",PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,0,0,1
3131,SAUCISSON SEC D&#8217;AUVERGNE,https://drycured.com/recepti-baza/saucisson-sec-d-auvergne/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,1,0,1
3132,Armatia (Αρματιά),https://drycured.com/recepti-baza/armatia/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3133,Pihti (Πηχτή),https://drycured.com/recepti-baza/pihti/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3134,Kavourmas (Καβουρμάς),https://drycured.com/recepti-baza/kavourmas/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3136,Loukaniko (Λουκάνικο),https://drycured.com/recepti-baza/loukaniko/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3137,Apaki (Απάκι),https://drycured.com/recepti-baza/apaki/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3138,Noumboulo (Νούμπουλο),https://drycured.com/recepti-baza/noumboulo/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,1,0,1
3139,Syglino (Σύγκλινο),https://drycured.com/recepti-baza/syglino/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3140,Skirts and Kidneys (Tradicionalna irska marinirana goveđa dijafragma),https://drycured.com/recepti-baza/skirts-and-kidneys-tradicionalna-irska-marinirana-govea-dijafragma/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,1,0,1
3141,Svið (Dimljena janjeća glava),https://drycured.com/recepti-baza/svi-dimljena-janjeca-glava/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3143,Torfær​ður Lambahryggur (Zakopana janjeća leđa),https://drycured.com/recepti-baza/torfrur-lambahryggur-zakopana-janjeca-lea/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3144,Selshreifar (Sušeni tuljanovi peraji),https://drycured.com/recepti-baza/selshreifar-suseni-tuljanovi-peraji/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3145,Hákarlasullur (Fermentirani trbuh grenlandskog morskog psa),https://drycured.com/recepti-baza/hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3146,Gellur (Sušeni riblji jezici),https://drycured.com/recepti-baza/gellur-suseni-riblji-jezici/,publish,GROUND_MEAT_OR_CASING,FISH_OR_SEAFOOD,FAIL,A_PUBLIC_BLOCKED,FISH_TITLE:riblji,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3147,Súrsaðir Hrútspungar Með Lyngi (Fermentirani ovnovski testisi s vrijeskom),https://drycured.com/recepti-baza/sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3148,Sviðasulta (Želatinizirano janjeće meso s glave),https://drycured.com/recepti-baza/sviasulta-zelatinizirano-janjece-meso-s-glave/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3149,Harðfiskur (Sušeni oslić),https://drycured.com/recepti-baza/harfiskur-suseni-oslic/,publish,GROUND_MEAT_OR_CASING,FISH_OR_SEAFOOD,FAIL,A_PUBLIC_BLOCKED,FISH_TITLE:oslic,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3150,Kæstur Hákarl (Fermentirano meso grenlandskog morskog psa),https://drycured.com/recepti-baza/kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3151,Pastërma (Sušena govedina),https://drycured.com/recepti-baza/pasterma-susena-govedina/,publish,NEEDS_CLASSIFICATION,NEEDS_CLASSIFICATION,FAIL,A_PUBLIC_BLOCKED,,NEEDS_CLASSIFICATION;NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,1,0,1
3152,Skilandis (Tradicinis lietuviškas skilandis),https://drycured.com/recepti-baza/skilandis-tradicinis-lietuviskas-skilandis/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3153,Kindziukas (Kindzius),https://drycured.com/recepti-baza/kindziukas-kindzius/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3154,Lašiniai (Tradicionalna litavska slanina),https://drycured.com/recepti-baza/lasiniai-tradicionalna-litavska-slanina/,publish,WHOLE_CUT,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,WHOLE_CUT_TITLE:slanina,PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,0,0,1
3155,Vytinta dešra (Sušena litavska kobasica),https://drycured.com/recepti-baza/vytinta-desra-susena-litavska-kobasica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3156,Lički Planinarski Navršak,https://drycured.com/recepti-baza/licki-planinarski-navrsak/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3158,Mađarska Slanina (Szalonna),https://drycured.com/recepti-baza/maarska-slanina-szalonna/,publish,WHOLE_CUT,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,WHOLE_CUT_TITLE:slanina,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,1,0,1
3159,Mađarska Dimljena Šunka (Füstölt Sonka),https://drycured.com/recepti-baza/maarska-dimljena-sunka-fustolt-sonka/,publish,WHOLE_CUT,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,"WHOLE_CUT_TITLE:sunka,dimljena sunka",NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,1,0,1
3160,Mađarski Dimljeni Jezik (Füstölt Nyelv),https://drycured.com/recepti-baza/maarski-dimljeni-jezik-fustolt-nyelv/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,1,0,1
3162,Ossenworst (Goveđa sirova kobasica),https://drycured.com/recepti-baza/ossenworst-govea-sirova-kobasica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,1,0,1
3163,MOSTBRÖCKLI (ALPSKA SUŠENA GOVEDINA),https://drycured.com/recepti-baza/mostbrockli-alpska-susena-govedina/,publish,NEEDS_CLASSIFICATION,NEEDS_CLASSIFICATION,FAIL,A_PUBLIC_BLOCKED,,NEEDS_CLASSIFICATION;NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,1,0,1
3164,HOLSTEINER KATENSCHINKEN (HOLŠTAJNSKA DIMLJENA ŠUNKA),https://drycured.com/recepti-baza/holsteiner-katenschinken-holstajnska-dimljena-sunka/,publish,WHOLE_CUT,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,"WHOLE_CUT_TITLE:schinken,sunka,dimljena sunka",NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,1,0,1
3166,Leichter Karreeschinken s povrćem u eintopfu,https://drycured.com/recepti-baza/leichter-karreeschinken-s-povrcem-u-eintopfu/,publish,GROUND_MEAT_OR_CASING,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,WHOLE_CUT_TITLE:schinken,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3168,RAKFISK (FERMENTIRANI SLATKOVODNI LOSOS),https://drycured.com/recepti-baza/rakfisk-fermentirani-slatkovodni-losos/,publish,GROUND_MEAT_OR_CASING,FISH_OR_SEAFOOD,FAIL,A_PUBLIC_BLOCKED,FISH_TITLE:losos,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3169,LUTEFISK (SUŠENI BAKALAR),https://drycured.com/recepti-baza/lutefisk-suseni-bakalar/,publish,GROUND_MEAT_OR_CASING,FISH_OR_SEAFOOD,FAIL,A_PUBLIC_BLOCKED,FISH_TITLE:bakalar,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3170,SMALAHOVE (SUŠENA OVČJA GLAVA),https://drycured.com/recepti-baza/smalahove-susena-ovcja-glava/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3171,FÅREPØLSE (TRADICIONALNA OVČJA KOBASICA),https://drycured.com/recepti-baza/fareplse-tradicionalna-ovcja-kobasica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3172,ELGKJØTT SPEKEMAT (SUHO MESO LOSA),https://drycured.com/recepti-baza/elgkjtt-spekemat-suho-meso-losa/,publish,NEEDS_CLASSIFICATION,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,WHOLE_CUT_TITLE:suho meso,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,0,0,1
3173,TJUKKMJØLKSPØLSE (FERMENTIRANA KOBASICA S MLIJEČNOM KULTUROM),https://drycured.com/recepti-baza/tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3174,REINSDYRHJERTE (SUŠENO SRCE SOBA),https://drycured.com/recepti-baza/reinsdyrhjerte-suseno-srce-soba/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3176,RØKELAKS (DIMLJENI LOSOS),https://drycured.com/recepti-baza/rkelaks-dimljeni-losos/,publish,GROUND_MEAT_OR_CASING,FISH_OR_SEAFOOD,FAIL,A_PUBLIC_BLOCKED,FISH_TITLE:losos,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3178,Kuşbaşı Jerky (Turski goveđi jerky),https://drycured.com/recepti-baza/kusbas-jerky-turski-govei-jerky/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3179,Işkembe Dolması (Punjeni goveđi burag),https://drycured.com/recepti-baza/iskembe-dolmas-punjeni-govei-burag/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3180,Varaždinski Š(p)ek,https://drycured.com/recepti-baza/varazdinski-s-p-ek/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3181,Đurđevački Zelenjak,https://drycured.com/recepti-baza/urevacki-zelenjak/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3182,KINDZIUK (POLJSKO-LITAVSKA SUHA KOBASICA),https://drycured.com/recepti-baza/kindziuk-poljsko-litavska-suha-kobasica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,1,0,1
3183,KIEŁBASA WĘDZONA (DIMLJENA POLJSKA KOBASICA),https://drycured.com/recepti-baza/kiebasa-wedzona-dimljena-poljska-kobasica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3185,Presunto de Porco Preto (Pršut od Crne Iberijske Svinje),https://drycured.com/recepti-baza/presunto-de-porco-preto-prsut-od-crne-iberijske-svinje/,publish,WHOLE_CUT,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,WHOLE_CUT_TITLE:prsut,PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,0,0,1
3189,Posyrti (Ποσυρτή) &#8211; Ciparska suha kobasica s divljim biljem,https://drycured.com/recepti-baza/posyrti-ciparska-suha-kobasica-s-divljim-biljem/,publish,GROUND_MEAT_OR_CASING,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,WHOLE_CUT_TITLE:posyrti,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3190,Afelia Pastarma (Αφέλια Παστάρμα) &#8211; Ciparska marinirana goveđa pisanica,https://drycured.com/recepti-baza/afelia-pastarma-ciparska-marinirana-govea-pisanica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3191,Ofto Lountza (Οφτή Λούντζα) &#8211; Ciparska zračno sušena janjetina,https://drycured.com/recepti-baza/ofto-lountza-ciparska-zracno-susena-janjetina/,publish,GROUND_MEAT_OR_CASING,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,WHOLE_CUT_TITLE:lountza,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3192,Virovski &#8220;Živi Čvarci&#8221;,https://drycured.com/recepti-baza/virovski-zivi-cvarci/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3193,Ludbreška &#8220;Tajna Kobasica&#8221;,https://drycured.com/recepti-baza/ludbreska-tajna-kobasica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3194,Đurđevački &#8220;Zaboravljeni Š(p)ek&#8221;,https://drycured.com/recepti-baza/urevacki-zaboravljeni-s-p-ek/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3195,Pregradski &#8220;Šumski Šaptat&#8221;,https://drycured.com/recepti-baza/pregradski-sumski-saptat/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3196,Križevački &#8220;Začinski Vjetar&#8221;,https://drycured.com/recepti-baza/krizevacki-zacinski-vjetar/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3197,Našički &#8220;Ratarski Sjećaj&#8221;,https://drycured.com/recepti-baza/nasicki-ratarski-sjecaj/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3198,Draževački &#8220;Veteranski Sjećaj&#8221;,https://drycured.com/recepti-baza/drazevacki-veteranski-sjecaj/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3199,Kalničkog &#8220;Gorski Trag&#8221;,https://drycured.com/recepti-baza/kalnickog-gorski-trag/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3200,Podravski &#8220;Zaboravljeni Vrbovec&#8221;,https://drycured.com/recepti-baza/podravski-zaboravljeni-vrbovec/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3201,Koprivnički &#8220;Seoski Izvor&#8221;,https://drycured.com/recepti-baza/koprivnicki-seoski-izvor/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3202,Đurđevački &#8220;Ribarski Sjaj&#8221;,https://drycured.com/recepti-baza/urevacki-ribarski-sjaj/,publish,GROUND_MEAT_OR_CASING,FISH_OR_SEAFOOD,FAIL,A_PUBLIC_BLOCKED,FISH_TITLE:riba,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3203,Ludbreški &#8220;Planinski Trag&#8221;,https://drycured.com/recepti-baza/ludbreski-planinski-trag/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3204,Virovski &#8220;Šumski Biseri&#8221;,https://drycured.com/recepti-baza/virovski-sumski-biseri/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3207,Koryushka (Корюшка &#8211; Dimljena mala riba),https://drycured.com/recepti-baza/koryushka-dimljena-mala-riba/,publish,GROUND_MEAT_OR_CASING,FISH_OR_SEAFOOD,FAIL,A_PUBLIC_BLOCKED,FISH_TITLE:riba,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3210,ARBROATH SMOKIES (DIMLJENA HARINGA),https://drycured.com/recepti-baza/arbroath-smokies-dimljena-haringa/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3211,Zgornjesavinjski želodec,https://drycured.com/recepti-baza/zgornjesavinjski-zelodec/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3213,Cecina de León &#8211; Sušena Goveđa Cecina,https://drycured.com/recepti-baza/cecina-de-leon-susena-govea-cecina/,publish,NEEDS_CLASSIFICATION,NEEDS_CLASSIFICATION,FAIL,A_PUBLIC_BLOCKED,,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,0,1,1,1,0,1,1,1,1,1,0,0,1
3214,Crnogorski Sudžuk,https://drycured.com/recepti-baza/crnogorski-sudzuk/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,0,0,1
3215,SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA),https://drycured.com/recepti-baza/schaffhauser-schublig-dimljena-govea-kobasica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,1,1,1,1,1,1,1,0,1
3217,Culatello di Zibello &#8211; Kulatelo iz Zibella,https://drycured.com/recepti-baza/culatello-di-zibello-kulatelo-iz-zibella/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
3218,PANCETTA ARROTOLATA,https://drycured.com/recepti-baza/pancetta-arrotolata/,publish,GROUND_MEAT_OR_CASING,WHOLE_CUT,FAIL,A_PUBLIC_BLOCKED,WHOLE_CUT_TITLE:pancetta,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,1,0,1
3219,Herzegovina Livanjska Devenica,https://drycured.com/recepti-baza/herzegovina-livanjska-devenica/,publish,GROUND_MEAT_OR_CASING,GROUND_MEAT_OR_CASING,FAIL,A_PUBLIC_BLOCKED,,PUBLIC_OR_META_INTERNAL_TEXT_HIT,1,1,1,1,0,1,1,1,1,1,0,0,1
